invoiceid,date,product name,category,quantity,total revenue,customer id
INV11454,2024-12-15,Slim Fit Chinos,Clothing,2,93.0,CUST0070
INV11504,2024-12-15,Webcam 1080p HD,Electronics,2,121.72,CUST0265
INV10555,2024-12-16,Digital Kitchen Scale,Home & Kitchen,2,40.8,CUST0080
INV10485,2024-12-17,Bluetooth Speaker Mini,Electronics,1,38.56,CUST0119
INV10738,2024-12-17,Bluetooth Speaker Mini,Electronics,1,39.03,CUST0186
INV10891,2024-12-17,French Press Coffee Maker,Home & Kitchen,1,32.1,CUST0290
INV10016,2024-12-18,Sport Shorts,Clothing,1,23.64,CUST0124
INV10586,2024-12-18,Bamboo Toothbrush 4pk,Beauty & Health,1,8.47,CUST0180
INV10663,2024-12-18,LED Desk Lamp Smart,Electronics,1,43.94,CUST0172
INV11356,2024-12-18,Running Socks 6pk,Clothing,2,31.54,CUST0030
INV11976,2024-12-18,Desk Organizer Bamboo,Office Supplies,2,45.04,CUST0010
INV10529,2024-12-19,Glass Storage Containers 5pk,Home & Kitchen,1,25.52,CUST0045
INV11313,2024-12-19,Scissors Stainless Steel,Office Supplies,5,35.05,CUST0024
INV11327,2024-12-19,Ballpoint Pens 50pk,Office Supplies,2,27.02,CUST0179
INV11604,2024-12-19,Non-Stick Frying Pan 28cm,Home & Kitchen,1,36.02,CUST0280
INV10169,2024-12-20,Classic Cotton T-Shirt,Clothing,3,59.1,CUST0171
INV10613,2024-12-20,French Press Coffee Maker,Home & Kitchen,1,29.1,CUST0081
INV11051,2024-12-20,Ceramic Coffee Mug,Home & Kitchen,1,11.9,CUST0205
INV11302,2024-12-20,USB-C Hub 7-in-1,Electronics,1,35.51,CUST0272
INV11310,2024-12-20,Hooded Sweatshirt,Clothing,2,96.26,CUST0117
INV11895,2024-12-20,Bamboo Cutting Board,Home & Kitchen,2,45.54,CUST0074
INV10385,2024-12-21,Stapler Heavy Duty,Office Supplies,3,55.02,CUST0066
INV10927,2024-12-21,Desk Organizer Bamboo,Office Supplies,2,48.44,CUST0190
INV10996,2024-12-21,Hooded Sweatshirt,Clothing,1,46.44,CUST0094
INV11245,2024-12-21,Wireless Earbuds Pro,Electronics,2,107.72,CUST0167
INV11714,2024-12-21,Whiteboard Markers 8pk,Office Supplies,1,11.38,CUST0045
INV11856,2024-12-21,File Folders 100pk,Office Supplies,2,40.56,CUST0032
INV10210,2024-12-22,LED Desk Lamp Smart,Electronics,1,42.1,CUST0274
INV10380,2024-12-22,Bamboo Toothbrush 4pk,Beauty & Health,2,18.9,CUST0181
INV10619,2024-12-22,Wireless Earbuds Pro,Electronics,2,98.64,CUST0048
INV10765,2024-12-22,LED Desk Lamp Smart,Electronics,10,423.1,CUST0243
INV10819,2024-12-22,Scissors Stainless Steel,Office Supplies,1,7.15,CUST0219
INV11753,2024-12-22,Whiteboard Markers 8pk,Office Supplies,1,11.97,CUST0063
INV10759,2024-12-23,Lip Balm SPF15 3pk,Beauty & Health,3,22.26,CUST0200
INV11184,2024-12-23,File Folders 100pk,Office Supplies,3,55.68,CUST0118
INV10188,2024-12-24,Bamboo Toothbrush 4pk,Beauty & Health,2,18.46,CUST0164
INV10324,2024-12-24,Sport Shorts,Clothing,1,22.85,CUST0212
INV10600,2024-12-24,Silicone Spatula Set 3pk,Home & Kitchen,1,10.97,CUST0012
INV10953,2024-12-24,Ballpoint Pens 50pk,Office Supplies,1,13.15,CUST0293
INV11249,2024-12-24,Zip-Up Fleece Jacket,Clothing,1,72.8,CUST0103
INV11498,2024-12-24,Digital Kitchen Scale,Home & Kitchen,2,41.1,CUST0184
INV10100,2024-12-25,Natural Face Moisturizer,Beauty & Health,3,64.41,CUST0296
INV10494,2024-12-25,Glass Storage Containers 5pk,Home & Kitchen,1,27.74,CUST0258
INV10638,2024-12-25,Facial Sunscreen SPF50,Beauty & Health,2,33.64,CUST0281
INV11186,2024-12-25,Slim Fit Chinos,Clothing,3,139.59,CUST0241
INV11750,2024-12-25,Desk Organizer Bamboo,Office Supplies,2,52.72,CUST0258
INV11780,2024-12-25,Slim Fit Chinos,Clothing,1,53.9,CUST0265
INV11966,2024-12-25,Ceramic Coffee Mug,Home & Kitchen,2,27.16,CUST0254
INV10259,2024-12-26,Portable Charger 20000mAh,Electronics,2,64.02,CUST0026
INV10343,2024-12-26,Sticky Notes Pack 12,Office Supplies,1,8.47,CUST0263
INV10454,2024-12-26,Zip-Up Fleece Jacket,Clothing,2,151.06,CUST0095
INV10569,2024-12-26,Wireless Earbuds Pro,Electronics,1,50.9,CUST0239
INV10869,2024-12-26,Vitamin C Serum 30ml,Beauty & Health,2,50.48,CUST0162
INV11479,2024-12-26,Essential Oil Diffuser,Beauty & Health,3,92.01,CUST0290
INV11502,2024-12-26,Scissors Stainless Steel,Office Supplies,1,7.94,CUST0293
INV11630,2024-12-26,Wireless Earbuds Pro,Electronics,2,102.2,CUST0181
INV10410,2024-12-27,A4 Printer Paper 500sh,Office Supplies,1,10.07,CUST0179
INV10493,2024-12-27,USB-C Hub 7-in-1,Electronics,2,68.72,CUST0233
INV10596,2024-12-27,Ballpoint Pens 50pk,Office Supplies,2,25.02,CUST0017
INV10821,2024-12-27,Bluetooth Speaker Mini,Electronics,1,38.91,CUST0206
INV11038,2024-12-27,Scissors Stainless Steel,Office Supplies,1,7.36,CUST0223
INV11284,2024-12-27,Ballpoint Pens 50pk,Office Supplies,1,11.75,CUST0178
INV11430,2024-12-27,Vitamin C Serum 30ml,Beauty & Health,2,54.24,CUST0097
INV10012,2024-12-28,Wireless Earbuds Pro,Electronics,1,49.49,CUST0104
INV10108,2024-12-28,LED Desk Lamp Smart,Electronics,1,42.17,CUST0100
INV10201,2024-12-28,Stapler Heavy Duty,Office Supplies,2,35.12,CUST0235
INV10283,2024-12-28,Glass Storage Containers 5pk,Home & Kitchen,1,27.29,CUST0213
INV10329,2024-12-28,Vitamin D3 Supplements,Beauty & Health,2,29.92,CUST0115
INV10519,2024-12-28,Stainless Steel Water Bottle,Home & Kitchen,2,43.04,CUST0246
INV10564,2024-12-28,French Press Coffee Maker,Home & Kitchen,2,55.46,CUST0083
INV10673,2024-12-28,Stapler Heavy Duty,Office Supplies,1,16.42,CUST0047
INV10692,2024-12-28,Classic Cotton T-Shirt,Clothing,3,64.2,CUST0102
INV10818,2024-12-28,Wool Beanie Hat,Clothing,5,93.6,CUST0086
INV10954,2024-12-28,Sport Shorts,Clothing,1,25.19,CUST0123
INV10970,2024-12-28,Ballpoint Pens 50pk,Office Supplies,1,12.74,CUST0282
INV11319,2024-12-28,Stapler Heavy Duty,Office Supplies,1,17.95,CUST0144
INV11468,2024-12-28,Glass Storage Containers 5pk,Home & Kitchen,2,54.56,CUST0221
INV11578,2024-12-28,A4 Printer Paper 500sh,Office Supplies,3,27.72,CUST0174
INV11754,2024-12-28,Webcam 1080p HD,Electronics,1,54.25,CUST0070
INV11982,2024-12-28,Zip-Up Fleece Jacket,Clothing,1,71.81,CUST0113
INV10404,2024-12-29,Wool Beanie Hat,Clothing,1,16.62,CUST0269
INV11091,2024-12-29,Facial Sunscreen SPF50,Beauty & Health,1,15.47,CUST0131
INV11277,2024-12-29,Glass Storage Containers 5pk,Home & Kitchen,1,25.76,CUST0040
INV11294,2024-12-29,Smart Plug WiFi,Electronics,4,86.68,CUST0173
INV10119,2024-12-30,USB-C Hub 7-in-1,Electronics,2,66.46,CUST0060
INV10872,2024-12-30,Reusable Cotton Pads 20pk,Beauty & Health,1,10.71,CUST0031
INV11656,2024-12-30,Hooded Sweatshirt,Clothing,1,47.33,CUST0089
